Latitude,Longitude,City,County,Metro,State,MedianPrice,MedianPrice1Bed,MedianPrice2Bed,MedianPrice3Bed,MedianPrice4Bed,MedianPrice5PlusBed
39.1102588,-108.3509193,Palisade,Mesa,"Grand Junction",CO,238000.0,,179500.0,240100.0,305600.0,
38.9910934,-108.4534226,Whitewater,Mesa,"Grand Junction",CO,291300.0,,,292800.0,329100.0,
40.5152491,-107.5464541,Craig,Moffat,Craig,CO,162600.0,,120100.0,168400.0,199900.0,241900.0
37.3488827,-108.5859265,Cortez,Montezuma,"",CO,162300.0,,,,,
37.4738818,-108.5045356,Dolores,Montezuma,"",CO,246900.0,,,,,
37.344996,-108.2892487,Mancos,Montezuma,"",CO,251500.0,,,,,
38.4783198,-107.8761738,Montrose,Montrose,Montrose,CO,229900.0,190000.0,178900.0,243900.0,296300.0,383700.0
38.6049854,-107.9822884,Olathe,Montrose,Montrose,CO,219000.0,,181800.0,233400.0,,
37.9850091,-103.5438321,"La Junta",Otero,"",CO,76200.0,,,87800.0,134200.0,
38.052508,-103.7202274,"Rocky Ford",Otero,"",CO,72700.0,,,77900.0,130100.0,
38.0227716,-107.6714487,Ouray,Ouray,"",CO,325100.0,,288800.0,335700.0,,
38.1527685,-107.7617263,Ridgway,Ouray,"",CO,427100.0,303100.0,327600.0,447800.0,635300.0,
39.4055449,-105.4733328,Bailey,Park,Denver,CO,321900.0,199400.0,273800.0,353700.0,415800.0,
38.7511041,-105.521384,Guffey,Park,Denver,CO,244700.0,183200.0,224800.0,300500.0,,
39.0216594,-105.7958419,Hartsel,Park,Denver,CO,231800.0,166600.0,233900.0,291000.0,375700.0,
39.3772101,-105.8005662,Jefferson,Park,Denver,CO,229900.0,169500.0,224700.0,291000.0,,
38.9797141,-105.3574944,"Lake George",Park,Denver,CO,218500.0,158500.0,211600.0,286200.0,,
38.2375025,-104.3510792,Avondale,Pueblo,Pueblo,CO,127600.0,,86600.0,134300.0,,
38.0750064,-104.986655,Beulah,Pueblo,Pueblo,CO,171100.0,,151200.0,226000.0,,
37.9452861,-104.8352628,"Colorado City",Pueblo,Pueblo,CO,171800.0,,131300.0,178000.0,,
38.2544472,-104.609141,Pueblo,Pueblo,Pueblo,CO,142200.0,64400.0,108000.0,167400.0,202500.0,229200.0
37.9236194,-104.9302662,Rye,Pueblo,Pueblo,CO,162500.0,92600.0,144100.0,193300.0,,
40.495287,-107.257288,Hayden,Routt,"Steamboat Springs",CO,247100.0,,203700.0,252500.0,,
40.2749806,-106.9583829,"Oak Creek",Routt,"Steamboat Springs",CO,243700.0,,,,,
40.4849769,-106.8317158,"Steamboat Springs",Routt,"Steamboat Springs",CO,475400.0,216900.0,,566700.0,820300.0,1325400.0
37.9313827,-107.8564531,"Mountain Village","San Miguel","",CO,1000600.0,312500.0,,1018400.0,2086000.0,4406900.0
38.7466555,-105.1783149,"Cripple Creek",Teller,"Colorado Springs",CO,155700.0,110200.0,144000.0,221200.0,,
38.9419355,-105.1572091,Divide,Teller,"Colorado Springs",CO,260100.0,154600.0,230000.0,271500.0,365600.0,
38.9458249,-105.2894358,Florissant,Teller,"Colorado Springs",CO,238500.0,153600.0,216700.0,260100.0,337800.0,
38.9938808,-105.0569301,"Woodland Park",Teller,"Colorado Springs",CO,299900.0,149900.0,207600.0,297900.0,381800.0,437700.0
40.5824804,-104.7319112,Ault,Weld,Greeley,CO,245900.0,,206400.0,253700.0,,
40.0847062,-104.9394216,Dacono,Weld,Greeley,CO,238800.0,,,227800.0,335300.0,
40.5302582,-104.7113542,Eaton,Weld,Greeley,CO,282200.0,,228900.0,280400.0,306900.0,331100.0
40.0502623,-105.0499817,Erie,Weld,Greeley,CO,451400.0,,273800.0,435100.0,505000.0,560200.0
40.3763701,-104.6921874,Evans,Weld,Greeley,CO,221000.0,,187900.0,233100.0,246700.0,256300.0
40.1124839,-104.9366436,Firestone,Weld,Greeley,CO,286100.0,,,289400.0,,
40.0847055,-104.8130275,"Fort Lupton",Weld,Greeley,CO,256900.0,,223700.0,260800.0,284900.0,308400.0
40.0991506,-104.9371993,Frederick,Weld,Greeley,CO,348800.0,,304300.0,329500.0,383100.0,405800.0
40.4233142,-104.7091322,Greeley,Weld,Greeley,CO,242700.0,167400.0,194700.0,249300.0,276900.0,316400.0
40.0735941,-104.6430199,Hudson,Weld,Greeley,CO,336100.0,,,311900.0,484800.0,
40.3369272,-104.9121967,Johnstown,Weld,Greeley,CO,325900.0,,255100.0,317200.0,351200.0,373400.0
40.1083158,-104.5199585,Keenesburg,Weld,Greeley,CO,284000.0,,250300.0,282400.0,319800.0,
40.387481,-104.5616256,Kersey,Weld,Greeley,CO,239800.0,,223400.0,240200.0,255200.0,
40.3488703,-104.7019102,"La Salle",Weld,Greeley,CO,238800.0,,210500.0,246900.0,258900.0,
40.0072056,-104.7160792,Lochbuie,Weld,Greeley,CO,237000.0,,,267500.0,283800.0,
40.2333174,-104.99859,Mead,Weld,Greeley,CO,352000.0,,,339000.0,507900.0,610200.0
40.3294268,-104.85525,Milliken,Weld,Greeley,CO,269200.0,,218700.0,267600.0,277500.0,311700.0
40.635536,-104.7552458,Pierce,Weld,Greeley,CO,197000.0,,191200.0,203000.0,,
40.2149829,-104.8227494,Platteville,Weld,Greeley,CO,257700.0,,219100.0,267600.0,286800.0,
40.5241479,-104.8510819,Severance,Weld,Greeley,CO,321700.0,,,315400.0,546000.0,594700.0
40.4774818,-104.9013617,Windsor,Weld,Greeley,CO,364500.0,,266100.0,340100.0,418900.0,524100.0
41.1670412,-73.2048348,Bridgeport,Fairfield,Stamford,CT,165600.0,65800.0,126000.0,182200.0,199000.0,241400.0
41.4825947,-73.4095652,Brookfield,Fairfield,Stamford,CT,336300.0,133800.0,244800.0,321900.0,426300.0,524600.0
41.394817,-73.4540111,Danbury,Fairfield,Stamford,CT,263100.0,116600.0,188500.0,277500.0,360700.0,375400.0
41.0787079,-73.4692873,Darien,Fairfield,Stamford,CT,1398000.0,493400.0,706000.0,951500.0,1465700.0,2303500.0
41.2528738,-73.2973394,Easton,Fairfield,Stamford,CT,590700.0,,449500.0,518900.0,630000.0,773700.0
41.1412078,-73.2637258,Fairfield,Fairfield,Stamford,CT,526800.0,261400.0,366200.0,476200.0,682200.0,967700.0
41.0264862,-73.6284598,Greenwich,Fairfield,Stamford,CT,1357700.0,387100.0,678000.0,963700.0,1610200.0,3258000.0
41.3325962,-73.2073358,Monroe,Fairfield,Stamford,CT,364100.0,199200.0,266900.0,341700.0,450400.0,473700.0
41.146763,-73.4948446,"New Canaan",Fairfield,Stamford,CT,1320000.0,317700.0,698300.0,921500.0,1321600.0,2159300.0
41.4664832,-73.4856789,"New Fairfield",Fairfield,Stamford,CT,343200.0,231900.0,257200.0,313700.0,448900.0,517100.0
41.4139844,-73.3034505,Newtown,Fairfield,Stamford,CT,371800.0,,291900.0,317300.0,436300.0,567900.0
41.1175966,-73.4078968,Norwalk,Fairfield,Stamford,CT,392500.0,185100.0,300100.0,422900.0,530400.0,698800.0
41.3025956,-73.3834532,Redding,Fairfield,Stamford,CT,536400.0,,389900.0,454600.0,572700.0,705100.0
41.3164856,-73.0931641,Shelton,Fairfield,Stamford,CT,306200.0,142000.0,236100.0,295500.0,398400.0,417600.0
41.5792607,-73.4956795,Sherman,Fairfield,Stamford,CT,430300.0,,335100.0,413900.0,539900.0,
41.0534302,-73.5387341,Stamford,Fairfield,Stamford,CT,463100.0,177000.0,320600.0,503100.0,658300.0,916400.0
41.1845415,-73.1331651,Stratford,Fairfield,Stamford,CT,237300.0,168500.0,210000.0,241400.0,286700.0,326400.0
41.2428742,-73.2006687,Trumbull,Fairfield,Stamford,CT,362100.0,210700.0,307700.0,336100.0,451800.0,491900.0
41.2009294,-73.3806748,Weston,Fairfield,Stamford,CT,784300.0,,476200.0,625700.0,772600.0,1084100.0
41.1414855,-73.3578955,Westport,Fairfield,Stamford,CT,1125000.0,522600.0,695000.0,796100.0,1187700.0,1717100.0
41.1953739,-73.4378988,Wilton,Fairfield,Stamford,CT,718100.0,233300.0,411500.0,605300.0,744300.0,1050700.0
41.8098209,-72.8306541,Avon,Hartford,Hartford,CT,344900.0,123300.0,196900.0,312700.0,470800.0,750300.0
41.621488,-72.7456519,Berlin,Hartford,Hartford,CT,271100.0,96600.0,219000.0,268600.0,336700.0,380300.0
41.826488,-72.7300945,Bloomfield,Hartford,Hartford,CT,204900.0,,156800.0,203800.0,245900.0,276800.0
41.6717648,-72.9492703,Bristol,Hartford,Hartford,CT,174600.0,85100.0,127700.0,185900.0,214100.0,263900.0
41.9123196,-72.5450873,"Broad Brook",Hartford,Hartford,CT,241700.0,,156700.0,254000.0,265200.0,283500.0
41.7692648,-72.9645484,Burlington,Hartford,Hartford,CT,312200.0,,210300.0,281500.0,395000.0,462100.0
41.8245424,-72.8937122,Canton,Hartford,Hartford,CT,282600.0,,195900.0,270700.0,382600.0,439900.0
41.9412081,-72.7273158,"East Granby",Hartford,Hartford,CT,245100.0,,148500.0,246800.0,325200.0,
41.7823216,-72.6120346,"East Hartford",Hartford,Hartford,CT,153800.0,49600.0,114400.0,159200.0,174700.0,205800.0
41.9762077,-72.5917554,Enfield,Hartford,Hartford,CT,177400.0,108700.0,151300.0,172500.0,207300.0,239100.0
41.7198216,-72.8320435,Farmington,Hartford,Hartford,CT,290500.0,99600.0,192300.0,294700.0,417700.0,769300.0
41.7123218,-72.608146,Glastonbury,Hartford,Hartford,CT,325700.0,93700.0,187400.0,282600.0,408300.0,539500.0
41.9539855,-72.7887071,Granby,Hartford,Hartford,CT,253000.0,,190300.0,239400.0,321600.0,398000.0
41.7637111,-72.6850932,Hartford,Hartford,Hartford,CT,98200.0,,91300.0,99000.0,125400.0,335500.0
41.996206,-72.9795488,Hartland,Hartford,Hartford,CT,260800.0,,224400.0,255600.0,304500.0,
41.7759324,-72.5214755,Manchester,Hartford,Hartford,CT,170300.0,57500.0,138500.0,172800.0,241400.0,264700.0
41.631488,-72.459808,Marlborough,Hartford,Hartford,CT,272900.0,,208500.0,264800.0,357200.0,
41.6612104,-72.7795419,"New Britain",Hartford,Hartford,CT,140900.0,55500.0,117400.0,148100.0,156100.0,247400.0
41.6978777,-72.7237063,Newington,Hartford,Hartford,CT,212100.0,76000.0,170600.0,220000.0,271900.0,280600.0
41.9959289,-72.829542,"North Granby",Hartford,Hartford,CT,337800.0,,,318900.0,361600.0,
41.6745432,-72.8581558,Plainville,Hartford,Hartford,CT,178400.0,87200.0,142200.0,202500.0,229900.0,
41.6648216,-72.6392587,"Rocky Hill",Hartford,Hartford,CT,237400.0,60800.0,156300.0,265700.0,345600.0,376000.0
41.8759311,-72.8012082,Simsbury,Hartford,Hartford,CT,314800.0,,203300.0,262600.0,336700.0,441400.0
41.8237099,-72.6212015,"South Windsor",Hartford,Hartford,CT,243500.0,87500.0,157000.0,234500.0,333600.0,366000.0
41.5964869,-72.8776013,Southington,Hartford,Hartford,CT,257900.0,115400.0,170100.0,255800.0,366200.0,405600.0
41.9817631,-72.6506462,Suffield,Hartford,Hartford,CT,281400.0,,195600.0,276300.0,355200.0,432800.0
41.7620447,-72.7420399,"West Hartford",Hartford,Hartford,CT,294300.0,,201700.0,271800.0,388300.0,519400.0
41.7142665,-72.6525922,Wethersfield,Hartford,Hartford,CT,240900.0,59400.0,183000.0,238400.0,338500.0,370100.0
41.8525984,-72.6437022,Windsor,Hartford,Hartford,CT,206300.0,65100.0,153100.0,203700.0,256600.0,274400.0
41.9292639,-72.6273124,"Windsor Locks",Hartford,Hartford,CT,172000.0,80800.0,156800.0,174600.0,212400.0,232400.0
41.9292629,-72.9139904,Barkhamsted,Litchfield,Torrington,CT,252800.0,,204700.0,251400.0,293200.0,
41.6398185,-73.2084471,Bethlehem,Litchfield,Torrington,CT,290300.0,,238400.0,297300.0,348700.0,
41.5350949,-73.3662305,Bridgewater,Litchfield,Torrington,CT,436700.0,,319800.0,397300.0,571400.0,
42.0273147,-73.3292834,Canaan,Litchfield,Torrington,CT,183000.0,,158400.0,182200.0,217300.0,
41.9895388,-73.0956646,Colebrook,Litchfield,Torrington,CT,231500.0,,192000.0,238300.0,,
41.8317624,-73.2251145,Goshen,Litchfield,Torrington,CT,322400.0,,240900.0,312100.0,379100.0,
41.7712085,-73.05983,Harwinton,Litchfield,Torrington,CT,241700.0,,186800.0,236900.0,313700.0,
41.7248164,-73.4770682,Kent,Litchfield,Torrington,CT,320300.0,,220500.0,330100.0,468800.0,
41.6842633,-73.1962245,Morris,Litchfield,Torrington,CT,264100.0,,221600.0,250100.0,337100.0,
41.8823187,-72.9770488,"New Hartford",Litchfield,Torrington,CT,252200.0,133300.0,160700.0,252900.0,312500.0,
41.6750953,-73.3517858,"New Preston",Litchfield,Torrington,CT,361500.0,,256000.0,376800.0,432400.0,
41.9939828,-73.2020577,Norfolk,Litchfield,Torrington,CT,280400.0,,203100.0,252300.0,343700.0,731600.0
41.6720418,-73.0528853,Plymouth,Litchfield,Torrington,CT,172100.0,121900.0,146600.0,179300.0,199100.0,
41.5564843,-73.3087285,Roxbury,Litchfield,Torrington,CT,571900.0,,418500.0,510300.0,716400.0,
41.983426,-73.4212318,Salisbury,Litchfield,Torrington,CT,450400.0,,274600.0,417400.0,719900.0,1134200.0
41.8792599,-73.4767897,Sharon,Litchfield,Torrington,CT,367800.0,,244700.0,366700.0,534300.0,
41.6739862,-73.073164,Thomaston,Litchfield,Torrington,CT,179800.0,,117000.0,191900.0,238500.0,
41.8006523,-73.1212214,Torrington,Litchfield,Torrington,CT,142000.0,70500.0,116500.0,149900.0,174800.0,179000.0
41.7428733,-73.3487304,Warren,Litchfield,Torrington,CT,343500.0,,270100.0,316400.0,371200.0,
41.6314845,-73.3106731,Washington,Litchfield,Torrington,CT,605700.0,,,481700.0,750500.0,
41.6062078,-73.1181658,Watertown,Litchfield,Torrington,CT,203000.0,,158500.0,200700.0,296100.0,320500.0
41.9212066,-73.0601078,Winsted,Litchfield,Torrington,CT,141300.0,,127600.0,141000.0,159400.0,
41.5445404,-73.2090025,Woodbury,Litchfield,Torrington,CT,316500.0,125300.0,169000.0,319300.0,391400.0,471700.0
41.4031547,-72.4509204,Chester,Middlesex,Hartford,CT,302000.0,,249200.0,302800.0,359100.0,
41.2787104,-72.5275904,Clinton,Middlesex,Hartford,CT,247500.0,150800.0,196500.0,254800.0,321400.0,440400.0
41.5950989,-72.6453705,Cromwell,Middlesex,Hartford,CT,209900.0,93800.0,138900.0,230300.0,297900.0,
41.3856546,-72.4356422,"Deep River",Middlesex,Hartford,CT,243400.0,,194700.0,247900.0,306000.0,
41.4817647,-72.6812059,Durham,Middlesex,Hartford,CT,297200.0,,219900.0,274800.0,342200.0,
41.4531547,-72.4611984,"East Haddam",Middlesex,Hartford,CT,235000.0,148800.0,177000.0,248400.0,288900.0,
41.353432,-72.3906406,Essex,Middlesex,Hartford,CT,356200.0,,260000.0,352400.0,505600.0,
41.4773213,-72.5120333,Haddam,Middlesex,Hartford,CT,281600.0,,236300.0,279800.0,324100.0,
41.4970432,-72.5570348,Higganum,Middlesex,Hartford,CT,282600.0,,212000.0,273100.0,352000.0,
41.3581545,-72.5637023,Killingworth,Middlesex,Hartford,CT,344100.0,,281500.0,324200.0,383500.0,443900.0
41.5173203,-72.7120402,Middlefield,Middlesex,Hartford,CT,232300.0,,194600.0,235500.0,317000.0,
41.5623209,-72.6506488,Middletown,Middlesex,Hartford,CT,209500.0,89200.0,152900.0,220500.0,275900.0,307200.0
41.2917652,-72.3761956,"Old Saybrook",Middlesex,Hartford,CT,359100.0,226900.0,330100.0,357400.0,429600.0,636900.0
41.285377,-72.4475874,Westbrook,Middlesex,Hartford,CT,320600.0,,273300.0,314700.0,401200.0,565000.0
41.3462078,-73.0789969,Ansonia,"New Haven","New Haven",CT,179600.0,,152800.0,183700.0,209000.0,
41.4428745,-73.062608,"Beacon Falls","New Haven","New Haven",CT,217200.0,85400.0,158800.0,227600.0,306700.0,
41.4217637,-72.9970496,Bethany,"New Haven","New Haven",CT,340500.0,,276900.0,315500.0,416000.0,396300.0
41.2795414,-72.8150989,Branford,"New Haven","New Haven",CT,270600.0,125700.0,180900.0,307300.0,414100.0,629100.0
41.4989861,-72.900658,Cheshire,"New Haven","New Haven",CT,287500.0,85500.0,184100.0,264000.0,374400.0,392700.0
41.3206523,-73.0889973,Derby,"New Haven","New Haven",CT,197100.0,138000.0,147200.0,215000.0,333500.0,339100.0
41.2762081,-72.8684337,"East Haven","New Haven","New Haven",CT,180300.0,,146800.0,186400.0,208800.0,240500.0
41.2889866,-72.6817616,Guilford,"New Haven","New Haven",CT,373600.0,213000.0,311300.0,348800.0,460200.0,539000.0
41.3959304,-72.8967684,Hamden,"New Haven","New Haven",CT,197900.0,68300.0,147700.0,205800.0,261300.0,356600.0
41.279543,-72.5984258,Madison,"New Haven","New Haven",CT,407400.0,235900.0,301600.0,353700.0,466000.0,712400.0
41.5381535,-72.8070435,Meriden,"New Haven","New Haven",CT,155700.0,45200.0,128700.0,166900.0,162400.0,159900.0
41.5278742,-73.1276107,Middlebury,"New Haven","New Haven",CT,289100.0,,217600.0,272800.0,396700.0,481500.0
41.2223194,-73.0564953,Milford,"New Haven","New Haven",CT,276300.0,138800.0,232000.0,283500.0,360300.0,444100.0
41.48593,-73.0506632,Naugatuck,"New Haven","New Haven",CT,165400.0,,125500.0,169100.0,197700.0,232400.0
41.3081527,-72.9281578,"New Haven","New Haven","New Haven",CT,158700.0,104700.0,131000.0,169400.0,237400.0,467900.0
41.3275971,-72.7673198,"North Branford","New Haven","New Haven",CT,241700.0,,165400.0,245900.0,309900.0,
41.3909305,-72.859545,"North Haven","New Haven","New Haven",CT,268500.0,,227500.0,262200.0,326100.0,375800.0
41.2784304,-73.0256609,Orange,"New Haven","New Haven",CT,346600.0,,297700.0,337400.0,402000.0,434500.0
41.4339853,-73.1167766,Oxford,"New Haven","New Haven",CT,328600.0,,312200.0,291100.0,402700.0,
41.5023192,-72.9787163,Prospect,"New Haven","New Haven",CT,268500.0,,230400.0,260100.0,326800.0,314900.0
41.3967634,-73.0759416,Seymour,"New Haven","New Haven",CT,227600.0,79900.0,160800.0,228200.0,357500.0,331800.0
41.4814848,-73.2131693,Southbury,"New Haven","New Haven",CT,262800.0,100000.0,145300.0,279500.0,404900.0,476600.0
41.4570418,-72.8231552,Wallingford,"New Haven","New Haven",CT,240500.0,71100.0,175900.0,244600.0,340500.0,
41.5581525,-73.0514966,Waterbury,"New Haven","New Haven",CT,107100.0,46700.0,78000.0,118300.0,129400.0,163000.0
41.2706527,-72.9470471,"West Haven","New Haven","New Haven",CT,163800.0,,143200.0,175600.0,199700.0,232500.0
41.6023196,-72.9867718,Wolcott,"New Haven","New Haven",CT,212800.0,140800.0,170600.0,211800.0,300000.0,341400.0
41.352597,-73.0084385,Woodbridge,"New Haven","New Haven",CT,407300.0,,279600.0,340800.0,462300.0,519900.0
41.228153,-72.9914925,Woodmont,"New Haven","New Haven",CT,317400.0,,,336600.0,420400.0,
41.6089873,-72.1459112,Franklin,"New London","New London",CT,214500.0,,176300.0,211300.0,244400.0,
41.3145432,-72.0078517,"Groton Long Point","New London","New London",CT,672700.0,,,608000.0,758800.0,
41.6362097,-72.2125789,Lebanon,"New London","New London",CT,217400.0,,182800.0,218800.0,273300.0,
41.3539874,-72.0522976,"Long Hill","New London","New London",CT,158400.0,,131000.0,173600.0,,
41.3556539,-72.0995209,"New London","New London","New London",CT,150500.0,,138700.0,153500.0,192400.0,316400.0
41.3253756,-72.1931338,Niantic,"New London","New London",CT,275200.0,180000.0,218900.0,276800.0,337300.0,549200.0
41.3278767,-71.9906292,Noank,"New London","New London",CT,422600.0,,362600.0,387100.0,537300.0,
41.4409323,-71.8811827,"North Stonington","New London","New London",CT,239500.0,,202200.0,239500.0,310700.0,
41.5242649,-72.0759105,Norwich,"New London","New London",CT,169100.0,89000.0,152100.0,171700.0,189500.0,233400.0
41.3159315,-72.3289715,"Old Lyme","New London","New London",CT,354900.0,,303400.0,340300.0,434300.0,574700.0
41.3914877,-71.9617401,"Old Mystic","New London","New London",CT,221100.0,,189100.0,219100.0,261400.0,
41.4903761,-72.275359,Salem,"New London","New London",CT,251000.0,,192100.0,242000.0,322200.0,
41.5706544,-71.8703497,Voluntown,"New London","New London",CT,218200.0,,183000.0,224200.0,237900.0,
41.3417,-72.13597,Waterford,"New London","New London",CT,231800.0,117400.0,181400.0,236600.0,295200.0,366400.0
41.7373212,-72.37036,Andover,Tolland,Hartford,CT,235800.0,,184800.0,240800.0,280500.0,
41.7689878,-72.4334173,Bolton,Tolland,Hartford,CT,246300.0,,180900.0,243400.0,319300.0,
41.7020432,-72.3011917,Columbia,Tolland,Hartford,CT,236300.0,,195800.0,235000.0,287700.0,
41.7700987,-72.3050803,Coventry,Tolland,Hartford,CT,203200.0,125000.0,143900.0,214500.0,285300.0,
41.9039863,-72.4698071,Ellington,Tolland,Hartford,CT,242000.0,104400.0,181500.0,236500.0,340000.0,364800.0
41.6578767,-72.3659161,Hebron,Tolland,Hartford,CT,260600.0,,196200.0,255100.0,333200.0,344700.0
41.9853742,-72.4461952,Somers,Tolland,Hartford,CT,274800.0,,223300.0,263800.0,324900.0,378200.0
41.9542632,-72.3023023,"Stafford Springs",Tolland,Hartford,CT,187500.0,124100.0,153300.0,194000.0,204400.0,217100.0
41.8714865,-72.3686931,Tolland,Tolland,Hartford,CT,259900.0,91600.0,199600.0,228500.0,335600.0,386100.0
41.8731532,-72.1214653,Ashford,Windham,Worcester,CT,213100.0,,161400.0,221400.0,276800.0,
41.7881541,-71.9497957,Brooklyn,Windham,Worcester,CT,212300.0,,164100.0,212700.0,257500.0,
41.6984319,-71.9709075,Canterbury,Windham,Worcester,CT,213200.0,,188400.0,212700.0,245500.0,
41.7948205,-72.1272989,Chaplin,Windham,Worcester,CT,193100.0,,161000.0,200700.0,,
41.8025986,-71.8859054,Danielson,Windham,Worcester,CT,140400.0,,120500.0,141700.0,148300.0,
41.9020418,-72.0797979,Eastford,Windham,Worcester,CT,246200.0,,210200.0,255900.0,,
41.7839873,-72.0547977,Hampton,Windham,Worcester,CT,221300.0,,182800.0,227600.0,258900.0,
41.7128767,-71.8809054,Moosup,Windham,Worcester,CT,156100.0,,,155300.0,,
41.6764876,-71.915073,Plainfield,Windham,Worcester,CT,167000.0,,148900.0,169600.0,191000.0,
41.9150978,-71.9089613,Putnam,Windham,Worcester,CT,165800.0,,158100.0,168000.0,178200.0,215400.0
41.679543,-72.1703556,"South Windham",Windham,Worcester,CT,145800.0,,109100.0,164700.0,,
41.707599,-71.828682,Sterling,Windham,Worcester,CT,199500.0,,171000.0,210500.0,220200.0,
41.9587089,-71.8625715,Thompson,Windham,Worcester,CT,206800.0,,180600.0,212200.0,278100.0,
41.7106543,-72.2081338,Willimantic,Windham,Worcester,CT,125200.0,,118300.0,125700.0,135300.0,
41.6998208,-72.1570219,Windham,Windham,Worcester,CT,178400.0,,141900.0,180700.0,195100.0,
41.9484307,-71.9739626,Woodstock,Windham,Worcester,CT,236600.0,160800.0,186000.0,241300.0,311600.0,345000.0
38.8951118,-77.0363658,Washington,"District of Columbia",Washington,DC,544500.0,389500.0,539900.0,586000.0,835100.0,1471000.0
39.1134458,-75.5418687,Camden,Kent,Dover,DE,164600.0,,119100.0,175700.0,239900.0,
39.2906671,-75.6343727,Clayton,Kent,Dover,DE,201200.0,,164000.0,207100.0,254300.0,
39.158168,-75.5243682,Dover,Kent,Dover,DE,162800.0,,120800.0,161700.0,207400.0,264700.0
39.0084464,-75.5779807,Felton,Kent,Dover,DE,174700.0,,146200.0,183800.0,241100.0,
38.9237244,-75.5777033,Harrington,Kent,Dover,DE,145400.0,,127100.0,147200.0,162200.0,
39.168723,-75.7132641,Hartly,Kent,Dover,DE,168500.0,,145300.0,180000.0,,
38.9176131,-75.5052007,Houston,Kent,Dover,DE,164000.0,,,181000.0,,
39.0712238,-75.4760327,Magnolia,Kent,Dover,DE,174000.0,,127200.0,202600.0,273300.0,
39.1320569,-75.532424,"Rodney Village",Kent,Dover,DE,132700.0,,,130700.0,,
39.2998339,-75.6046494,Smyrna,Kent,Dover,DE,218900.0,,172300.0,209100.0,265900.0,285700.0
39.1181681,-75.5588139,Wyoming,Kent,Dover,DE,152500.0,,,159800.0,,
39.6292788,-75.6582628,Bear,"New Castle",Philadelphia,DE,251500.0,,170200.0,226800.0,344700.0,369900.0
39.7662246,-75.5093647,Bellefonte,"New Castle",Philadelphia,DE,208900.0,,182900.0,212900.0,,
39.8006685,-75.4596404,Claymont,"New Castle",Philadelphia,DE,210800.0,,171500.0,208000.0,219900.0,
39.5778901,-75.588815,"Delaware City","New Castle",Philadelphia,DE,178400.0,,156800.0,181300.0,,
39.7392796,-75.5979812,Elsmere,"New Castle",Philadelphia,DE,154800.0,,98800.0,161700.0,176400.0,
39.7876112,-75.6966001,Hockessin,"New Castle",Philadelphia,DE,406400.0,,304500.0,310600.0,421200.0,547600.0
39.449556,-75.7163207,Middletown,"New Castle",Philadelphia,DE,253000.0,,245000.0,212200.0,368400.0,417000.0
39.6620572,-75.5663132,"New Castle","New Castle",Philadelphia,DE,178600.0,128800.0,141300.0,169300.0,231200.0,219900.0
39.6837226,-75.7496572,Newark,"New Castle",Philadelphia,DE,220800.0,103600.0,161500.0,207500.0,307900.0,363500.0
39.3951115,-75.6915973,Townsend,"New Castle",Philadelphia,DE,326100.0,,,227500.0,347100.0,
39.7459467,-75.5465889,Wilmington,"New Castle",Philadelphia,DE,133100.0,139400.0,125000.0,121800.0,153600.0,250300.0
29.79724917,-82.49488158,Alachua,Alachua,Gainesville,FL,179900.0,,125200.0,177900.0,283300.0,334500.0
29.5299677,-82.5189969,Archer,Alachua,Gainesville,FL,179000.0,,99400.0,178300.0,313700.0,
29.6516344,-82.3248262,Gainesville,Alachua,Gainesville,FL,164800.0,59100.0,97200.0,170100.0,282000.0,489700.0
29.8269064,-82.5967832,"High Springs",Alachua,Gainesville,FL,163300.0,,107700.0,171800.0,271000.0,
29.504692,-82.2798227,Micanopy,Alachua,Gainesville,FL,191900.0,,111500.0,204600.0,325800.0,
29.6463535,-82.6065023,Newberry,Alachua,Gainesville,FL,189800.0,,124800.0,185000.0,305800.0,392100.0
29.7896882,-82.1673248,Waldo,Alachua,Gainesville,FL,119700.0,,81700.0,125400.0,,
30.2821807,-82.1220569,Macclenny,Baker,Jacksonville,FL,154900.0,,,149800.0,,
30.1529791,-85.5699252,Callaway,Bay,"Panama City",FL,149300.0,,97900.0,149900.0,207500.0,
30.4788051,-85.4196476,Fountain,Bay,"Panama City",FL,93200.0,,68300.0,126600.0,,
30.2454776,-85.648261,"Lynn Haven",Bay,"Panama City",FL,197700.0,,131200.0,188400.0,281100.0,389500.0
30.1588129,-85.6602058,"Panama City",Bay,"Panama City",FL,170600.0,117100.0,136500.0,179400.0,275100.0,372500.0
30.1765914,-85.8054879,"Panama City Beach",Bay,"Panama City",FL,240300.0,154700.0,224300.0,267300.0,423100.0,1093400.0
30.1310353,-85.6032595,Parker,Bay,"Panama City",FL,132400.0,,89800.0,139900.0,228400.0,
30.1532572,-85.6113154,Springfield,Bay,"Panama City",FL,118000.0,,72000.0,125100.0,142900.0,
30.3643628,-85.4382568,Youngstown,Bay,"Panama City",FL,156700.0,,,161800.0,222400.0,
30.0441284,-82.0717733,Lawtey,Bradford,"",FL,86800.0,,,,,
29.9441298,-82.1098275,Starke,Bradford,"",FL,94700.0,,,111800.0,,
28.4058366,-80.6047732,"Cape Canaveral",Brevard,Melbourne,FL,203100.0,,190200.0,267100.0,336600.0,
28.3861159,-80.7419984,Cocoa,Brevard,Melbourne,FL,152700.0,57600.0,73000.0,156800.0,242500.0,368900.0
