Zipcode,Latitude,Longitude,City,County,Metro,State,MedianPriceAll,MedianPrice1Bed,MedianPrice2Bed,MedianPrice3Bed,MedianPrice4Bed,MedianPrice5PlusBed
33613,28.083973,-82.450768,Lake Magdalene,Hillsborough,Tampa,FL,163800,58100,75500,202500,333500,1022100
33614,28.004724,-82.506088,Egypt Lake-Leto,Hillsborough,Tampa,FL,160900,58900,138400,185900,223600,278400
33615,28.005103,-82.580284,Town 'n' Country,Hillsborough,Tampa,FL,169000,90000,141100,188700,267700,411100
33617,28.035792,-82.391538,Temple Terrace,Hillsborough,Tampa,FL,148400,62900,90000,162000,265100,323600
33619,27.935372,-82.37869,Palm River-Clair Mel,Hillsborough,Tampa,FL,109900,76600,99900,117400,144100,201500
33629,27.921536,-82.509043,Tampa,Hillsborough,Tampa,FL,493900,191000,362700,481100,725700,1118400
33647,28.126958,-82.354093,Tampa,Hillsborough,Tampa,FL,266100,83300,120200,220400,320700,382500
33810,28.1318,-82.030327,Lakeland,Polk,Lakeland,FL,170900,48500,149500,170700,205200,260700
33844,28.089064,-81.589938,Haines City,Polk,Lakeland,FL,150600,46500,83400,162800,192600,244400
33852,27.239337,-81.373963,Lake Placid,Highlands,Sebring,FL,125400,54900,111900,156700,247100,365200
33884,27.97848,-81.672447,Winter Haven,Polk,Lakeland,FL,175900,49300,135200,173600,255700,417500
33901,26.621074,-81.878139,Fort Myers,Lee,Fort Myers,FL,156200,74400,102700,190700,353100,584000
33908,26.515834,-81.979469,Fort Myers,Lee,Fort Myers,FL,237300,67900,172300,289600,479900,566500
33913,26.514239,-81.696796,Fort Myers,Lee,Fort Myers,FL,284100,96500,208200,300500,356200,386000
33919,26.556626,-81.901095,Fort Myers,Lee,Fort Myers,FL,179100,72300,149000,250700,374300,692000
33928,26.399034,-81.704725,Estero,Lee,Fort Myers,FL,309900,102000,219100,330500,408300,444200
34102,26.137498,-81.799105,Naples,Collier,Naples,FL,598800,285500,479500,1473300,3377800,5367700
34135,26.355541,-81.75432,Bonita Springs,Lee,Fort Myers,FL,279500,116500,219500,331800,508900,592900
34209,27.500129,-82.651386,Bradenton,Manatee,North Port-Sarasota-Bradenton,FL,231700,89800,171200,258900,417600,793100
34221,27.581094,-82.554803,Palmetto,Manatee,North Port-Sarasota-Bradenton,FL,195400,70800,157300,202900,271000,387200
34231,27.266027,-82.516651,Sarasota,Sarasota,North Port-Sarasota-Bradenton,FL,237100,112100,201300,280100,685900,1366300
34232,27.324987,-82.471714,Sarasota,Sarasota,North Port-Sarasota-Bradenton,FL,217000,77300,173000,233300,304500,437700
34242,27.260222,-82.540907,Siesta Key,Sarasota,North Port-Sarasota-Bradenton,FL,561400,299000,472400,891400,1420500,2550000
34243,27.401013,-82.527887,Sarasota,Sarasota,North Port-Sarasota-Bradenton,FL,259000,113200,224300,263600,375600,442600
34601,28.588628,-82.351186,Brooksville,Hernando,Tampa,FL,131500,50600,72000,181400,268800,264900
34683,28.087706,-82.761134,Palm Harbor,Pinellas,Tampa,FL,258500,69700,154100,269500,392300,584400
34747,28.311495,-81.595565,Citrus Ridge,Osceola,Orlando,FL,228500,133200,200000,199800,255900,413700
34787,28.484923,-81.619305,Winter Garden,Orange,Orlando,FL,267200,100400,122200,232000,317900,416900
34957,27.280287,-80.238923,Hutchinson Island South,Saint Lucie,Port St. Lucie,FL,257800,154900,219700,319600,393900,558200
34996,27.192817,-80.189813,Stuart,Martin,Port St. Lucie,FL,259000,61400,186800,454500,1184600,2557900
34997,27.055637,-80.270195,Stuart,Martin,Port St. Lucie,FL,246000,73600,148100,284800,380000,479200
35205,33.494995,-86.808077,Birmingham,Jefferson,Birmingham,AL,150400,69100,118200,152800,245400,333000
35216,33.419246,-86.789433,Vestavia Hills,Jefferson,Birmingham,AL,258700,58600,101700,224900,359000,510600
36532,30.480713,-87.861306,Fairhope,Baldwin,Daphne,AL,252500,230800,216700,223500,355200,458300
36561,30.288702,-87.571504,Orange Beach,Baldwin,Daphne,AL,374500,239100,285200,414100,628000,847000
37115,36.253847,-86.69553,Nashville,Davidson,Nashville,TN,171200,61900,135000,180400,251000,309800
37205,36.113195,-86.870442,Nashville,Davidson,Nashville,TN,574400,208300,361300,517600,789300,1440600
37206,36.179319,-86.731083,Nashville,Davidson,Nashville,TN,311000,260900,266800,323600,418200,483000
37212,36.133877,-86.801254,Nashville,Davidson,Nashville,TN,461200,193000,386500,540800,691700,739700
37214,36.162189,-86.670867,Nashville,Davidson,Nashville,TN,202500,116000,169600,216600,275100,309500
37215,36.081868,-86.834691,Nashville,Davidson,Nashville,TN,628700,167400,308300,604800,862800,1392000
37221,36.051294,-86.968798,Nashville,Davidson,Nashville,TN,289300,118800,188200,279300,353800,450100
37738,35.670251,-83.474881,Gatlinburg,Sevier,Sevierville,TN,182300,148200,183100,231500,307700,495600
37918,36.056174,-83.916861,Knoxville,Knox,Knoxville,TN,144300,87800,114200,147600,233400,256200
37919,35.914748,-84.000169,Knoxville,Knox,Knoxville,TN,237800,70400,102900,224000,452500,698100
38111,35.110521,-89.943501,Memphis,Shelby,Memphis,TN,66200,53700,50500,68500,217300,730800
38112,35.147662,-89.976392,Memphis,Shelby,Memphis,TN,55400,89100,43300,54400,271200,352600
39211,32.372134,-90.122605,Jackson,Hinds,Jackson,MS,147000,70400,97400,134700,210000,373200
40059,38.358108,-85.593622,Prospect,Jefferson,Louisville/Jefferson County,KY,378300,275700,387200,406900,495900,565400
40218,38.189321,-85.654311,Louisville,Jefferson,Louisville/Jefferson County,KY,122400,114200,155400,155700,215500,84300
40245,38.267088,-85.446242,Coldstream,Jefferson,Louisville/Jefferson County,KY,321300,226000,371200,318100,353500,496300
40356,37.874952,-84.563367,Nicholasville,Jessamine,Lexington,KY,141600,107700,101400,134800,222700,260100
42420,37.810608,-87.515004,Henderson,Henderson,Evansville,KY,129800,97000,81700,131100,220600,317400
43017,40.110681,-83.129038,Dublin,Franklin,Columbus,OH,345800,93400,154100,260600,393500,669400
43065,40.17754,-83.094187,Powell,Delaware,Columbus,OH,340800,174600,175600,253000,388800,701900
43081,40.110443,-82.890646,Westerville,Franklin,Columbus,OH,197400,75800,134600,191000,256300,301300
43110,39.826682,-82.800074,Columbus,Franklin,Columbus,OH,161100,65200,99400,157100,217700,310500
43123,39.866719,-83.11557,Grove City,Franklin,Columbus,OH,163200,71500,120700,158700,219400,265600
43130,39.696463,-82.614717,Lancaster,Fairfield,Columbus,OH,132600,75800,95600,139500,195700,225800
43207,39.89559,-82.964068,Columbus,Franklin,Columbus,OH,90800,61400,74100,92800,121600,121900
43212,39.986564,-83.043198,Grandview Heights,Franklin,Columbus,OH,343800,105800,195600,383400,509600,730600
43219,40.006091,-82.920945,Columbus,Franklin,Columbus,OH,71100,46300,54400,79400,143400,111500
43220,40.049153,-83.074244,Upper Arlington,Franklin,Columbus,OH,259000,70200,108000,293000,417400,584500
43230,40.035763,-82.870875,Gahanna,Franklin,Columbus,OH,189000,104400,135500,179700,248900,317000
43420,41.357927,-83.110237,Fremont,Sandusky,Fremont,OH,101900,68400,77800,105900,122200,143100
43528,41.628855,-83.749575,Holland,Lucas,Toledo,OH,187100,53300,94400,165000,238500,280200
43537,41.574794,-83.686701,Maumee,Lucas,Toledo,OH,162500,55000,123700,138000,248800,339100
43609,41.626694,-83.58088,Toledo,Lucas,Toledo,OH,44100,37200,40300,44600,48600,51200
43611,41.705139,-83.48503,Toledo,Lucas,Toledo,OH,78500,50900,61600,81700,99100,99900
43615,41.650277,-83.673822,Toledo,Lucas,Toledo,OH,99000,52400,76600,101400,147000,392600
43701,39.96922,-81.991033,Zanesville,Muskingum,Zanesville,OH,108400,70800,74800,117300,142900,175300
44004,41.85594,-80.791866,Ashtabula,Ashtabula,Ashtabula,OH,69400,61800,62900,74900,83500,117500
44030,41.896637,-80.585178,Conneaut,Ashtabula,Ashtabula,OH,73500,62100,68400,75800,83300,127900
44035,41.363571,-82.13786,Elyria,Lorain,Cleveland,OH,94100,53700,70700,92800,132600,140500
44041,41.7769,-80.949898,Geneva,Ashtabula,Ashtabula,OH,98200,61300,74800,111200,129800,154800
44067,41.316283,-81.542933,Northfield,Summit,Akron,OH,175900,57300,144800,170000,249800,237700
44070,41.415033,-81.918942,North Olmsted,Cuyahoga,Cleveland,OH,153400,36700,92000,151100,183400,194300
44089,41.392084,-82.377455,Vermilion,Lorain,Cleveland,OH,143000,98400,126700,135700,192400,264000
44107,41.483041,-81.801716,Lakewood,Cuyahoga,Cleveland,OH,158900,61700,125200,156400,179200,240200
44116,41.473072,-81.853825,Rocky River,Cuyahoga,Cleveland,OH,242800,45100,95500,238800,315400,390700
44126,41.441758,-81.852995,Fairview Park,Cuyahoga,Cleveland,OH,155300,85100,121300,155800,190700,219100
44145,41.449531,-81.930162,Westlake,Cuyahoga,Cleveland,OH,265600,57400,123700,215600,339900,399600
44147,41.318156,-81.679262,Broadview Heights,Cuyahoga,Cleveland,OH,235300,51400,111800,208700,332900,387100
44203,41.020888,-81.628652,Barberton,Summit,Akron,OH,92300,56100,74100,97400,148700,144200
44236,41.246425,-81.449582,Hudson,Summit,Akron,OH,317700,71700,207700,240800,347400,435000
44306,41.039347,-81.483166,Akron,Summit,Akron,OH,50300,45000,46600,52200,62500,66200
44312,41.01412,-81.443701,Akron,Summit,Akron,OH,96100,57600,82600,98900,150200,164800
44319,40.98153,-81.527413,Portage Lakes,Summit,Akron,OH,137600,82500,111000,141500,180200,227500
44601,40.918593,-81.128745,Alliance,Stark,Canton,OH,87900,66800,71600,92500,124000,162100
44646,40.814381,-81.497182,Massillon,Stark,Canton,OH,126300,63900,83300,125800,199200,279100
44839,41.380747,-82.55682,Huron,Erie,Sandusky,OH,167900,112800,136200,167300,235800,255900
44857,41.216499,-82.577642,Norwalk,Huron,Norwalk,OH,123400,94600,98300,123200,137400,151300
44870,41.42828,-82.744814,Sandusky,Erie,Sandusky,OH,90600,67400,68600,95300,132600,148700
45011,39.426562,-84.497608,Hamilton,Butler,Cincinnati,OH,184100,58500,70700,170800,247300,307200
45013,39.413632,-84.652679,Hamilton,Butler,Cincinnati,OH,136300,69500,93100,142500,229600,279200
45044,39.482404,-84.410243,Middletown,Butler,Cincinnati,OH,122200,53400,62300,120100,246400,294800
45206,39.127337,-84.484393,Cincinnati,Hamilton,Cincinnati,OH,168100,95700,164000,185700,234400,433100
45211,39.15609,-84.596637,Cincinnati,Hamilton,Cincinnati,OH,97800,73800,79600,105300,127000,150300
45212,39.16419,-84.452189,Norwood,Hamilton,Cincinnati,OH,125400,69700,95700,136800,172800,185100
45215,39.235279,-84.461948,Wyoming,Hamilton,Cincinnati,OH,128500,67500,86000,131200,216000,442200
45224,39.201067,-84.53169,Cincinnati,Hamilton,Cincinnati,OH,105900,60300,86500,108500,130000,185100
45227,39.153237,-84.385795,Cincinnati,Hamilton,Cincinnati,OH,122800,90800,109900,128600,241000,234800
45230,39.073748,-84.389281,Cincinnati,Hamilton,Cincinnati,OH,159900,99900,121700,154900,238300,391200
45231,39.247497,-84.53483,Finneytown,Hamilton,Cincinnati,OH,103200,82300,83800,101600,133100,193300
45236,39.209844,-84.39729,Deer Park,Hamilton,Cincinnati,OH,148100,103800,124200,150700,197900,416300
45238,39.107658,-84.610282,Cincinnati,Hamilton,Cincinnati,OH,116100,81200,89100,117600,136600,170800
45247,39.216693,-84.661108,White Oak,Hamilton,Cincinnati,OH,186700,137700,108800,183600,232500,302900
45248,39.164331,-84.662549,Bridgetown,Hamilton,Cincinnati,OH,132300,97200,99600,138600,225400,261700
45385,39.669076,-83.913955,Xenia,Greene,Dayton,OH,113400,71900,83600,102400,194300,300800
45414,39.847871,-84.207558,Northridge,Montgomery,Dayton,OH,90200,45200,52000,98400,174200,224300
45459,39.647433,-84.170598,Centerville,Montgomery,Dayton,OH,198600,69000,116100,186800,252500,303400
45601,39.31206,-82.957071,Chillicothe,Ross,Chillicothe,OH,111100,82900,94000,135300,200000,212000
45750,39.429949,-81.422175,Marietta,Washington,Marietta,OH,127900,83500,92800,128700,170300,210700
45822,40.555742,-84.598725,Celina,Mercer,Celina,OH,136900,91800,100700,140700,158100,179200
45840,41.025371,-83.651983,Findlay,Hancock,Findlay,OH,136000,93100,107900,134900,206100,229800
46041,40.295035,-86.493864,Frankfort,Clinton,Frankfort,IN,80000,51100,62200,88800,113800,130300
46052,40.042907,-86.456535,Lebanon,Boone,Indianapolis,IN,126600,88200,96800,132400,170200,211900
46060,40.064624,-85.915911,Noblesville,Hamilton,Indianapolis,IN,164600,103100,124900,151400,212100,318200
46140,39.801973,-85.772071,Greenfield,Hancock,Indianapolis,IN,140500,90400,107800,139500,176200,209400
46151,39.457212,-86.43328,Martinsville,Morgan,Indianapolis,IN,131800,80200,93600,134500,206900,230000
46176,39.527281,-85.774394,Shelbyville,Shelby,Indianapolis,IN,105900,63800,71000,113700,147900,146200
46203,39.737584,-86.09693,Indianapolis,Marion,Indianapolis,IN,62600,48800,51400,69800,96400,101900
46220,39.867114,-86.108848,Indianapolis,Marion,Indianapolis,IN,186600,128500,168600,184200,290700,423400
46304,41.613633,-87.046206,Chesterton,Porter,Chicago,IN,177300,125000,126600,175300,235200,277700
46383,41.463199,-87.007505,Valparaiso,Porter,Chicago,IN,185600,116500,129000,178300,234200,273500
46514,41.722641,-85.976908,Elkhart,Elkhart,Elkhart,IN,123100,74700,87900,124600,159300,191800
46563,41.356728,-86.327261,Plymouth,Marshall,Plymouth,IN,122400,82300,89800,132500,161400,169600
46580,41.213832,-85.869547,Warsaw,Kosciusko,Warsaw,IN,120300,65800,86500,120300,166400,169300
46725,41.148544,-85.475768,Columbia City,Whitley,Fort Wayne,IN,129600,79000,102600,134000,153400,192700
46901,40.531266,-86.169537,Kokomo,Howard,Kokomo,IN,70500,36200,46900,80000,126600,127900
46902,40.437275,-86.094553,Kokomo,Howard,Kokomo,IN,93300,43300,62700,92900,142900,183600
46947,40.759919,-86.376113,Logansport,Cass,Logansport,IN,62800,48900,54400,73800,78900,70300
46970,40.760125,-86.061471,Peru,Miami,Peru,IN,67500,43200,54500,77400,85100,89700
47129,38.313141,-85.768453,Clarksville,Clark,Louisville/Jefferson County,IN,106200,65400,83500,108200,116300,125400
47130,38.332696,-85.696419,Jeffersonville,Clark,Louisville/Jefferson County,IN,115800,79800,86900,119600,144100,162700
47150,38.283506,-85.847601,New Albany,Floyd,Louisville/Jefferson County,IN,122000,60900,83100,132400,171900,178600
47201,39.158873,-85.993199,Columbus,Bartholomew,Columbus,IN,122100,74200,84100,126200,237000,350300
47331,39.624084,-85.157338,Connersville,Fayette,Connersville,IN,65800,41000,42900,77000,92100,77700
47401,39.102306,-86.442835,Bloomington,Monroe,Bloomington,IN,204200,139900,149800,221300,324400,380600
47404,39.219531,-86.591196,Bloomington,Monroe,Bloomington,IN,154000,106800,122800,156800,207400,289700
47408,39.229815,-86.467254,Bloomington,Monroe,Bloomington,IN,185700,149800,146500,188600,253700,297000
47714,37.956614,-87.521291,Evansville,Vanderburgh,Evansville,IN,74000,50000,63400,78400,119000,158300
47802,39.351016,-87.411897,Terre Haute,Vigo,Terre Haute,IN,91800,50100,66000,105400,161300,207300
47834,39.525549,-87.121971,Brazil,Clay,Terre Haute,IN,101200,67800,72700,109100,149000,114400
47933,40.038913,-86.896849,Crawfordsville,Montgomery,Crawfordsville,IN,118200,64600,82500,120800,147400,172200
48030,42.461924,-83.097689,Hazel Park,Oakland,Detroit,MI,67700,54100,54500,72000,84300,102200
48067,42.490558,-83.137524,Royal Oak,Oakland,Detroit,MI,228200,259800,201900,222900,286800,335000
48073,42.519204,-83.164362,Royal Oak,Oakland,Detroit,MI,216700,82600,159200,218800,292300,310800
48103,42.26135,-83.846458,Ann Arbor,Washtenaw,Ann Arbor,MI,349100,106500,289600,315500,401600,480800
48104,42.263484,-83.71512,Ann Arbor,Washtenaw,Ann Arbor,MI,389200,177000,209700,362800,512800,628800
48178,42.443768,-83.656872,South Lyon,Oakland,Detroit,MI,309200,122000,153100,266500,377000,431600
48220,42.458066,-83.135213,Ferndale,Oakland,Detroit,MI,142000,116200,117000,154300,189700,196300
48306,42.724318,-83.147306,Rochester Hills,Oakland,Detroit,MI,396000,237700,185000,320700,428500,679100
48322,42.537824,-83.384526,West Bloomfield,Oakland,Detroit,MI,278800,305600,198500,253000,329900,535600
48327,42.636933,-83.409987,Waterford,Oakland,Detroit,MI,156100,105800,125600,167200,216800,193200
48334,42.504694,-83.349204,Farmington Hills,Oakland,Detroit,MI,239500,87000,141000,224400,278400,375600
48503,42.999923,-83.708864,Flint,Genesee,Flint,MI,56600,43400,47900,57500,77300,93600
48823,42.764051,-84.459938,East Lansing,Ingham,Lansing,MI,185000,67900,150100,180000,241300,315400
49058,42.636423,-85.299691,Hastings Township,Barry,Grand Rapids,MI,131800,97300,104000,131400,146800,175700
49423,42.743806,-86.083703,Holland,Ottawa,Grand Rapids,MI,162400,138300,141600,173100,223700,343200
49441,43.182952,-86.282017,Norton Shores,Muskegon,Muskegon,MI,113700,69800,85700,114900,127500,107700
49442,43.241841,-86.135719,Muskegon Township,Muskegon,Muskegon,MI,68300,51000,49500,77100,64900,79200
49503,42.96212,-85.659394,Grand Rapids,Kent,Grand Rapids,MI,138500,155300,135700,132700,140200,165700
49504,42.981579,-85.7107,Grand Rapids,Kent,Grand Rapids,MI,130400,170500,127400,141400,135100,127600
50021,41.724267,-93.56532,Ankeny,Polk,Des Moines,IA,202800,262100,142400,204600,294900,392000
50023,41.730271,-93.634978,Ankeny,Polk,Des Moines,IA,216600,258400,134800,211200,284000,354900
50131,41.69212,-93.715156,Johnston,Polk,Des Moines,IA,252000,264100,172800,232300,332400,456400
50265,41.553084,-93.744782,West Des Moines,Polk,Des Moines,IA,203400,264800,142600,201400,269700,503400
50266,41.570085,-93.798416,West Des Moines,Polk,Des Moines,IA,217400,100200,132700,235000,324300,429800
50312,41.582678,-93.67667,Des Moines,Polk,Des Moines,IA,178600,99400,126900,191300,305500,448100
53140,42.622309,-87.828803,Kenosha,Kenosha,Chicago,WI,126300,91100,115000,130500,132500,144400
53142,42.518443,-87.982635,Kenosha,Kenosha,Chicago,WI,168000,83100,115300,172200,246600,294300
53188,43.022273,-88.292435,Waukesha,Waukesha,Milwaukee,WI,237300,107500,167000,220500,272700,285800
53204,43.018587,-87.926053,Milwaukee,Milwaukee,Milwaukee,WI,62600,206700,57100,58400,64400,74800
53207,42.977392,-87.898851,Milwaukee,Milwaukee,Milwaukee,WI,156800,124600,126900,160100,186100,218000
53212,43.073857,-87.908604,Milwaukee,Milwaukee,Milwaukee,WI,117100,134500,116500,111100,80500,92700
53703,43.079575,-89.378389,Madison,Dane,Madison,WI,273700,230100,324400,334100,362500,475000
53704,43.136269,-89.347319,Madison,Dane,Madison,WI,196600,133400,168600,203800,244200,335000
53705,43.074014,-89.460509,Madison,Dane,Madison,WI,319200,125200,251000,310700,369900,427800
53718,43.094031,-89.278466,Madison,Dane,Madison,WI,230500,124700,165300,238600,282100,362400
54220,44.101825,-87.722752,Manitowoc,Manitowoc,Manitowoc,WI,105700,64100,78700,102400,101200,96100
54701,44.751984,-91.514998,Eau Claire,Eau Claire,Eau Claire,WI,187300,129600,129800,171900,208800,258300
54703,44.836452,-91.518514,Eau Claire,Eau Claire,Eau Claire,WI,153500,123800,117300,153600,163600,169500
55021,44.299725,-93.277222,Faribault,Rice,Faribault,MN,168800,155300,160600,167900,216400,238600
55025,45.263234,-93.022024,Forest Lake,Washington,Minneapolis-St Paul,MN,258800,215800,207700,267800,309500,348500
55057,44.470457,-93.176125,Northfield,Rice,Faribault,MN,231800,210300,179300,230200,277500,300900
55060,44.059126,-93.223482,Owatonna,Steele,Owatonna,MN,161000,97800,135900,154100,194600,262000
55082,45.073127,-92.839768,Stillwater,Washington,Minneapolis-St Paul,MN,325000,196500,212700,315700,396200,520100
55104,44.953894,-93.164446,Saint Paul,Ramsey,Minneapolis-St Paul,MN,215400,146300,183400,217400,284700,458000
55106,44.963547,-93.049522,Saint Paul,Ramsey,Minneapolis-St Paul,MN,170400,111000,152300,173800,183500,191800
55108,44.982482,-93.17488,Saint Paul,Ramsey,Minneapolis-St Paul,MN,278800,163200,224800,282400,354900,451800
55109,45.014551,-93.025535,Maplewood,Ramsey,Minneapolis-St Paul,MN,221700,167200,188700,218300,255000,287100
55110,45.089912,-93.005988,White Bear Lake,Ramsey,Minneapolis-St Paul,MN,253300,185300,204300,249900,287300,387100
55116,44.910719,-93.169581,Saint Paul,Ramsey,Minneapolis-St Paul,MN,342200,150200,267300,346000,458200,631500
55118,44.894315,-93.100947,West Saint Paul,Dakota,Minneapolis-St Paul,MN,235700,144300,188900,225300,346500,498000
55119,44.937421,-93.007402,Saint Paul,Ramsey,Minneapolis-St Paul,MN,196200,127200,166600,195700,257900,312100
55122,44.80681,-93.201497,Eagan,Dakota,Minneapolis-St Paul,MN,246700,123600,173600,245400,312100,425400
55124,44.739462,-93.193842,Apple Valley,Dakota,Minneapolis-St Paul,MN,262100,95300,172400,253900,307300,371200
55125,44.918031,-92.938277,Woodbury,Washington,Minneapolis-St Paul,MN,293100,220000,167900,292200,339400,382500
55128,44.987546,-92.963553,Oakdale,Washington,Minneapolis-St Paul,MN,231300,165100,163200,234600,262700,278100
55305,44.956374,-93.427997,Minnetonka,Hennepin,Minneapolis-St Paul,MN,321400,132100,262100,340200,415700,587600
55311,45.106403,-93.497029,Maple Grove,Hennepin,Minneapolis-St Paul,MN,351600,236400,195400,311600,441100,526300
55330,45.334168,-93.568216,Elk River,Sherburne,Minneapolis-St Paul,MN,237700,156200,179900,235300,293700,320100
55331,44.895664,-93.607649,Shorewood,Hennepin,Minneapolis-St Paul,MN,520400,391800,381800,471100,561400,749500
55337,44.778472,-93.272269,Burnsville,Dakota,Minneapolis-St Paul,MN,254900,90400,171100,251000,281200,292700
55343,44.914372,-93.416254,Hopkins,Hennepin,Minneapolis-St Paul,MN,236600,66500,197700,265100,338900,404800
55344,44.863838,-93.430008,Eden Prairie,Hennepin,Minneapolis-St Paul,MN,240200,132000,193300,272000,368300,491500
55345,44.915442,-93.48443,Minnetonka,Hennepin,Minneapolis-St Paul,MN,349600,239500,272600,326300,387100,442300
55347,44.827922,-93.462312,Eden Prairie,Hennepin,Minneapolis-St Paul,MN,404500,169600,200100,337000,450300,568100
55364,44.936989,-93.677783,Mound,Hennepin,Minneapolis-St Paul,MN,325400,143900,207600,306300,457600,651600
55369,45.127446,-93.445399,Maple Grove,Hennepin,Minneapolis-St Paul,MN,247300,191300,190100,247400,275700,303800
55372,44.682387,-93.413588,Prior Lake,Scott,Minneapolis-St Paul,MN,350600,182500,233100,327600,412800,491600
55391,44.956401,-93.538993,Wayzata,Hennepin,Minneapolis-St Paul,MN,573000,295800,369500,503600,692800,1063200
55398,45.464819,-93.612029,Zimmerman,Sherburne,Minneapolis-St Paul,MN,224500,156200,203800,225300,250700,284900
55403,44.97057,-93.284044,Minneapolis,Hennepin,Minneapolis-St Paul,MN,227900,167700,247800,467900,882900,1046500
55405,44.972669,-93.301675,Minneapolis,Hennepin,Minneapolis-St Paul,MN,358200,141000,281200,357500,581300,864700
55406,44.938689,-93.221042,Minneapolis,Hennepin,Minneapolis-St Paul,MN,232200,177200,219900,252900,279400,313900
55407,44.935036,-93.253029,Minneapolis,Hennepin,Minneapolis-St Paul,MN,222200,144300,212500,232200,251000,261400
55408,44.940425,-93.292639,Minneapolis,Hennepin,Minneapolis-St Paul,MN,241700,132600,228700,314200,375700,494200
55410,44.911823,-93.319643,Minneapolis,Hennepin,Minneapolis-St Paul,MN,407200,283800,371300,417700,498300,618400
55411,44.999009,-93.298363,Minneapolis,Hennepin,Minneapolis-St Paul,MN,149100,110100,126700,145600,164100,183600
55412,45.027476,-93.303546,Minneapolis,Hennepin,Minneapolis-St Paul,MN,139800,103800,130800,147900,161500,166200
55414,44.979486,-93.227314,Minneapolis,Hennepin,Minneapolis-St Paul,MN,258500,189800,260000,276800,329000,388300
55416,44.950191,-93.336325,Saint Louis Park,Hennepin,Minneapolis-St Paul,MN,300000,177200,267500,357500,481900,544400
55417,44.90444,-93.230407,Minneapolis,Hennepin,Minneapolis-St Paul,MN,257800,155900,234500,272700,331800,369700
55418,45.021318,-93.242853,Minneapolis,Hennepin,Minneapolis-St Paul,MN,232600,149900,208600,240900,273700,310200
55419,44.905799,-93.287653,Minneapolis,Hennepin,Minneapolis-St Paul,MN,362800,215000,276700,366400,508800,640400
55420,44.835969,-93.277176,Bloomington,Hennepin,Minneapolis-St Paul,MN,221600,152200,196300,222200,234200,252300
55422,45.009275,-93.341105,Robbinsdale,Hennepin,Minneapolis-St Paul,MN,216900,130500,183700,215100,262900,319700
55423,44.87446,-93.282529,Richfield,Hennepin,Minneapolis-St Paul,MN,226500,95700,208000,227000,240200,260000
55425,44.851166,-93.226013,Bloomington,Hennepin,Minneapolis-St Paul,MN,215400,201600,214700,222900,241300,270200
55426,44.958311,-93.374096,Saint Louis Park,Hennepin,Minneapolis-St Paul,MN,249900,114100,216900,256800,303400,403200
55430,45.067676,-93.302089,Brooklyn Center,Hennepin,Minneapolis-St Paul,MN,169600,116600,150100,170700,184400,209700
55431,44.824534,-93.312602,Bloomington,Hennepin,Minneapolis-St Paul,MN,251600,139400,234000,249700,269500,293900
55436,44.90414,-93.373157,Edina,Hennepin,Minneapolis-St Paul,MN,449200,114800,328200,474900,588600,822400
55437,44.824347,-93.342996,Bloomington,Hennepin,Minneapolis-St Paul,MN,275300,134200,183500,267000,328000,367400
55438,44.823132,-93.38611,Bloomington,Hennepin,Minneapolis-St Paul,MN,293300,130900,161100,308600,367100,443200
55439,44.87563,-93.374747,Edina,Hennepin,Minneapolis-St Paul,MN,491300,273300,311900,450300,556000,661300
55443,45.117609,-93.338118,Brooklyn Park,Hennepin,Minneapolis-St Paul,MN,249800,226400,201200,241900,349000,352600
55803,47.053522,-92.068754,Duluth,Saint Louis,Duluth,MN,186200,132700,161500,213000,265000,316400
55804,46.931351,-91.936344,Duluth,Saint Louis,Duluth,MN,186600,153100,156700,198600,263000,346600
55811,46.842463,-92.221917,Duluth,Saint Louis,Duluth,MN,185700,123500,166400,210900,255800,317300
55904,43.959886,-92.400595,Rochester,Olmsted,Rochester,MN,165500,109100,145400,162400,232300,260800
55906,44.0999,-92.408157,Rochester,Olmsted,Rochester,MN,239600,103000,156600,190400,320100,388100
55912,43.682607,-92.98845,Austin,Mower,Austin,MN,90900,51000,75000,92000,117000,150700
55987,43.994226,-91.625441,Winona,Winona,Winona,MN,138000,92500,115600,140900,165500,155700
56001,44.128125,-93.97899,Mankato,Blue Earth,Mankato,MN,180000,112900,164200,165600,220800,246900
59725,45.098017,-112.821472,Dillon,Beaverhead,,MT,139000,102600,123000,140100,159100,185600
59801,46.856398,-114.014338,Missoula,Missoula,Missoula,MT,221600,171700,202300,227500,281500,322500
60004,42.11278,-87.979542,Arlington Heights,Cook,Chicago,IL,335300,94000,158600,318000,424600,516300
60014,42.232414,-88.327449,Crystal Lake,McHenry,Chicago,IL,209200,72500,139900,193400,255300,311600
60025,42.075201,-87.821026,Glenview,Cook,Chicago,IL,403200,123800,161900,375100,652200,968200
60067,42.106323,-88.064337,Palatine,Cook,Chicago,IL,315400,94400,192600,305100,467600,572000
60068,42.011762,-87.843434,Park Ridge,Cook,Chicago,IL,388900,116800,220600,381900,564700,794100
60108,41.950022,-88.091865,Bloomingdale,Du Page,Chicago,IL,273300,101900,185700,271300,359200,562700
60137,41.865213,-88.061479,Glen Ellyn,Du Page,Chicago,IL,368400,92500,185800,315600,553500,725500
60148,41.873571,-88.020766,Lombard,Du Page,Chicago,IL,256500,96100,186700,255000,326900,382200
